Have_Married_Before,Have_Graduated,Age,Work_Experience,Family_Size,Spending_Score_Lab,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Segmentation_A,Segmentation_B,Segmentation_C,Segmentation_D,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
0.0,1.0,33.0,0.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,50.0,2.378581560283688,4.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,1.0,69.0,0.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,1.0,37.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,20.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.5856458123107972,0.0,85.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1.0,1.0,49.0,1.0,4.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,18.0,0.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1.0,52.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.0,25.0,2.378581560283688,2.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,0.0,56.0,2.378581560283688,2.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,62.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.6217772215269086,35.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,28.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,28.0,7.0,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,20.0,0.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0,0.0,27.0,8.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,0.0,56.0,2.378581560283688,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,45.0,4.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,25.0,1.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,40.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.0,1.0,25.0,2.378581560283688,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.0,74.0,2.378581560283688,2.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,23.0,0.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,67.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,21.0,0.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,38.0,9.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.0,28.0,0.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.0,0.0,32.0,1.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.0,1.0,33.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.0,56.0,1.0,4.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,53.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,0.0,57.0,1.0,5.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,59.0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,25.0,1.0,4.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,59.0,0.0,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,36.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,37.0,7.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,22.0,1.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1.0,1.0,43.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,41.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,0.0,21.0,0.0,5.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.0,0.0,49.0,1.0,2.7809922764759785,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,1.0,38.0,8.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,0.0,47.0,2.378581560283688,4.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,70.0,1.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,31.0,1.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,82.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,51.0,2.378581560283688,1.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,42.0,2.378581560283688,2.7809922764759785,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,38.0,8.0,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.0,0.0,18.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,50.0,6.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,46.0,1.0,2.7809922764759785,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,0.0,72.0,1.0,3.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,33.0,2.378581560283688,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,25.0,1.0,7.0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,0.0,75.0,2.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0,1.0,72.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,72.0,0.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.0,1.0,36.0,6.0,6.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,40.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,28.0,0.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,28.0,0.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5856458123107972,0.0,19.0,0.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1.0,43.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,35.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,65.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,52.0,7.0,4.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.0,1.0,40.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,69.0,9.0,3.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,22.0,3.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,47.0,1.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,29.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1.0,1.0,46.0,1.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,1.0,32.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,38.0,0.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,1.0,59.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,26.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,26.0,1.0,2.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.0,28.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1.0,1.0,53.0,1.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.6217772215269086,43.0,2.378581560283688,1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,27.0,1.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,32.0,2.378581560283688,2.7809922764759785,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,26.0,0.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,31.0,0.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,39.0,1.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,0.0,43.0,1.0,3.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,0.0,25.0,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1.0,40.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,40.0,7.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,1.0,63.0,2.378581560283688,3.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,27.0,2.378581560283688,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,27.0,1.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,19.0,1.0,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,86.0,0.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,41.0,2.378581560283688,2.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,27.0,4.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,0.0,70.0,0.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,53.0,8.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,0.0,49.0,2.378581560283688,4.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,0.0,55.0,3.0,2.7809922764759785,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5856458123107972,1.0,57.0,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,0.0,83.0,2.378581560283688,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.0,0.0,43.0,0.0,4.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,36.0,6.0,3.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,74.0,0.0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,30.0,0.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,37.0,5.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,22.0,0.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.0,0.0,19.0,0.0,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,70.0,4.0,2.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,43.06702513442541,2.378581560283688,1.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,18.0,2.378581560283688,4.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,25.0,6.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0,1.0,45.0,4.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,1.0,35.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.0,37.0,7.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,0.0,39.0,4.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,32.0,1.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1.0,62.0,2.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,58.0,0.0,4.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,0.0,32.0,2.378581560283688,4.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,25.0,0.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,56.0,0.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,36.0,10.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,30.0,8.0,3.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,19.0,1.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,27.0,0.0,2.0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,38.0,2.378581560283688,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,46.0,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,29.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,51.0,1.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,0.0,55.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,69.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.0,0.0,26.0,1.0,2.7809922764759785,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,1.0,83.0,0.0,3.0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,39.0,9.0,1.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,35.0,9.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,19.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,60.0,2.378581560283688,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,35.0,2.378581560283688,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,53.0,2.378581560283688,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,86.0,2.378581560283688,2.7809922764759785,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,29.0,1.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,26.0,0.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,36.0,8.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,22.0,0.0,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,19.0,0.0,5.0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,20.0,1.0,3.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.0,1.0,43.0,3.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,42.0,2.378581560283688,3.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,43.0,1.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,50.0,4.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,25.0,1.0,2.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,61.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,28.0,0.0,2.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,1.0,38.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,25.0,2.378581560283688,3.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,18.0,9.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1.0,43.0,1.0,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,1.0,27.0,8.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,60.0,1.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,75.0,2.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,31.0,2.378581560283688,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,23.0,6.0,4.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.0,1.0,36.0,8.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.0,0.0,30.0,1.0,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0,0.0,56.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,52.0,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,39.0,0.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,35.0,5.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,0.0,33.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,1.0,25.0,0.0,6.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,27.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,35.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,41.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,49.0,2.378581560283688,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.0,0.0,46.0,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,31.0,2.378581560283688,2.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,1.0,49.0,2.378581560283688,1.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,26.0,9.0,1.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,43.0,2.378581560283688,2.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,30.0,8.0,4.0,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,70.0,1.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,1.0,28.0,2.378581560283688,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.0,43.06702513442541,3.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1.0,0.0,42.0,6.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,37.0,6.0,3.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,0.0,29.0,1.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,68.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,25.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.0,0.0,29.0,1.0,2.7809922764759785,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,48.0,0.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1.0,51.0,1.0,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.0,1.0,40.0,1.0,5.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,1.0,47.0,0.0,6.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.0,1.0,39.0,2.378581560283688,3.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,35.0,1.0,4.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,19.0,2.0,3.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.0,0.0,21.0,7.0,2.7809922764759785,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0,1.0,46.0,0.0,3.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,86.0,0.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,66.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.0,0.0,42.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.0,1.0,73.0,1.0,2.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1.0,0.0,72.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.0,1.0,53.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.0,1.0,39.0,8.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,0.0,27.0,9.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
